"Plot Title: DO_Logger_14"
"#","Date Time, GMT+12:00","DO conc, mg/L (LGR S/N: 21868851, SEN S/N: 21868851, LBL: mg/l)","Temp, °C (LGR S/N: 21868851, SEN S/N: 21868851, LBL: deg c)","Coupler Attached (LGR S/N: 21868851)","Host Connected (LGR S/N: 21868851)","Coupler Detached (LGR S/N: 21868851)","Stopped (LGR S/N: 21868851)","End Of File (LGR S/N: 21868851)"
453,09/16/24 05:00:00 PM,11.72,12.50,,,,,
454,09/16/24 05:15:00 PM,12.25,12.50,,,,,
455,09/16/24 05:30:00 PM,11.97,12.52,,,,,
456,09/16/24 05:45:00 PM,13.24,12.58,,,,,
457,09/16/24 06:00:00 PM,13.48,12.62,,,,,
458,09/16/24 06:15:00 PM,13.70,12.64,,,,,
459,09/16/24 06:30:00 PM,13.35,12.68,,,,,
460,09/16/24 06:45:00 PM,14.17,12.68,,,,,
461,09/16/24 07:00:00 PM,13.92,12.66,,,,,
462,09/16/24 07:15:00 PM,13.25,12.60,,,,,
463,09/16/24 07:30:00 PM,13.11,12.52,,,,,
464,09/16/24 07:45:00 PM,12.97,12.48,,,,,
465,09/16/24 08:00:00 PM,12.58,12.44,,,,,
466,09/16/24 08:15:00 PM,12.50,12.40,,,,,
467,09/16/24 08:30:00 PM,12.06,12.52,,,,,
468,09/16/24 08:45:00 PM,12.18,12.50,,,,,
469,09/16/24 09:00:00 PM,11.68,12.46,,,,,
470,09/16/24 09:15:00 PM,12.92,12.46,,,,,
471,09/16/24 09:30:00 PM,12.68,12.50,,,,,
472,09/16/24 09:45:00 PM,11.81,12.48,,,,,
473,09/16/24 10:00:00 PM,12.47,12.44,,,,,
474,09/16/24 10:15:00 PM,12.21,12.46,,,,,
475,09/16/24 10:30:00 PM,12.01,12.48,,,,,
476,09/16/24 10:45:00 PM,12.21,12.46,,,,,
477,09/16/24 11:00:00 PM,10.69,12.46,,,,,
478,09/16/24 11:15:00 PM,12.47,12.48,,,,,
479,09/16/24 11:30:00 PM,11.12,12.50,,,,,
480,09/16/24 11:45:00 PM,12.41,12.50,,,,,
481,09/17/24 12:00:00 AM,12.63,12.52,,,,,
482,09/17/24 12:15:00 AM,11.90,12.48,,,,,
483,09/17/24 12:30:00 AM,11.42,12.44,,,,,
484,09/17/24 12:45:00 AM,11.04,12.40,,,,,
485,09/17/24 01:00:00 AM,10.78,12.38,,,,,
486,09/17/24 01:15:00 AM,10.82,12.38,,,,,
487,09/17/24 01:30:00 AM,11.10,12.38,,,,,
488,09/17/24 01:45:00 AM,11.01,12.36,,,,,
489,09/17/24 02:00:00 AM,11.01,12.32,,,,,
490,09/17/24 02:15:00 AM,11.67,12.30,,,,,
491,09/17/24 02:30:00 AM,11.74,12.24,,,,,
492,09/17/24 02:45:00 AM,11.25,12.24,,,,,
493,09/17/24 03:00:00 AM,11.29,12.24,,,,,
494,09/17/24 03:15:00 AM,11.53,12.24,,,,,
495,09/17/24 03:30:00 AM,11.29,12.22,,,,,
496,09/17/24 03:45:00 AM,10.96,12.22,,,,,
497,09/17/24 04:00:00 AM,11.10,12.20,,,,,
498,09/17/24 04:15:00 AM,10.55,12.20,,,,,
499,09/17/24 04:30:00 AM,11.31,12.14,,,,,
500,09/17/24 04:45:00 AM,11.40,12.12,,,,,
501,09/17/24 05:00:00 AM,11.30,12.10,,,,,
502,09/17/24 05:15:00 AM,10.93,12.10,,,,,
503,09/17/24 05:30:00 AM,11.24,12.10,,,,,
504,09/17/24 05:45:00 AM,11.30,12.10,,,,,
505,09/17/24 06:00:00 AM,11.04,12.08,,,,,
506,09/17/24 06:15:00 AM,10.71,12.06,,,,,
507,09/17/24 06:30:00 AM,10.40,12.02,,,,,
508,09/17/24 06:45:00 AM,10.46,11.92,,,,,
509,09/17/24 07:00:00 AM,11.19,11.98,,,,,
510,09/17/24 07:15:00 AM,11.32,12.00,,,,,
511,09/17/24 07:30:00 AM,11.10,11.98,,,,,
512,09/17/24 07:45:00 AM,11.07,11.98,,,,,
513,09/17/24 08:00:00 AM,11.47,12.08,,,,,
514,09/17/24 08:15:00 AM,11.54,12.16,,,,,
515,09/17/24 08:30:00 AM,11.61,12.18,,,,,
516,09/17/24 08:45:00 AM,11.85,12.26,,,,,
517,09/17/24 09:00:00 AM,12.31,12.26,,,,,
518,09/17/24 09:15:00 AM,12.33,12.28,,,,,
519,09/17/24 09:30:00 AM,12.06,12.28,,,,,
520,09/17/24 09:45:00 AM,11.56,12.28,,,,,
521,09/17/24 10:00:00 AM,11.01,12.28,,,,,
522,09/17/24 10:15:00 AM,11.01,12.32,,,,,
523,09/17/24 10:30:00 AM,10.73,12.34,,,,,
524,09/17/24 10:45:00 AM,10.50,12.32,,,,,
525,09/17/24 11:00:00 AM,10.58,12.32,,,,,
526,09/17/24 11:15:00 AM,10.70,12.30,,,,,
527,09/17/24 11:30:00 AM,11.65,12.28,,,,,
528,09/17/24 11:45:00 AM,11.68,12.28,,,,,
529,09/17/24 12:00:00 PM,11.44,12.30,,,,,
530,09/17/24 12:15:00 PM,11.00,12.32,,,,,
531,09/17/24 12:30:00 PM,10.71,12.32,,,,,
532,09/17/24 12:45:00 PM,9.42,12.28,,,,,
533,09/17/24 01:00:00 PM,12.12,12.24,,,,,
534,09/17/24 01:15:00 PM,12.12,12.20,,,,,
535,09/17/24 01:30:00 PM,11.80,12.20,,,,,
536,09/17/24 01:45:00 PM,11.44,12.20,,,,,
537,09/17/24 02:00:00 PM,11.10,12.16,,,,,
538,09/17/24 02:15:00 PM,10.46,12.08,,,,,
539,09/17/24 02:30:00 PM,10.25,12.06,,,,,
540,09/17/24 02:45:00 PM,9.91,12.06,,,,,
541,09/17/24 03:00:00 PM,9.97,12.04,,,,,
542,09/17/24 03:15:00 PM,9.73,12.00,,,,,
543,09/17/24 03:30:00 PM,9.55,11.96,,,,,
544,09/17/24 03:45:00 PM,9.46,11.94,,,,,
545,09/17/24 04:00:00 PM,9.30,11.92,,,,,
546,09/17/24 04:15:00 PM,9.40,11.94,,,,,
547,09/17/24 04:30:00 PM,8.84,11.96,,,,,
548,09/17/24 04:45:00 PM,9.26,11.94,,,,,
549,09/17/24 05:00:00 PM,9.14,11.98,,,,,
550,09/17/24 05:15:00 PM,10.00,12.00,,,,,
551,09/17/24 05:30:00 PM,11.13,12.00,,,,,
552,09/17/24 05:45:00 PM,11.02,12.00,,,,,
553,09/17/24 06:00:00 PM,11.21,12.00,,,,,
554,09/17/24 06:15:00 PM,11.25,11.90,,,,,
555,09/17/24 06:30:00 PM,11.25,11.88,,,,,
556,09/17/24 06:45:00 PM,11.15,11.86,,,,,
557,09/17/24 07:00:00 PM,10.92,11.86,,,,,
558,09/17/24 07:15:00 PM,11.10,11.88,,,,,
559,09/17/24 07:30:00 PM,11.09,11.90,,,,,
560,09/17/24 07:45:00 PM,11.12,11.94,,,,,
561,09/17/24 08:00:00 PM,11.63,11.94,,,,,
562,09/17/24 08:15:00 PM,11.67,11.92,,,,,
563,09/17/24 08:30:00 PM,11.77,11.86,,,,,
564,09/17/24 08:45:00 PM,11.67,11.82,,,,,
565,09/17/24 09:00:00 PM,11.55,11.80,,,,,
566,09/17/24 09:15:00 PM,11.31,11.66,,,,,
567,09/17/24 09:30:00 PM,10.66,11.58,,,,,
568,09/17/24 09:45:00 PM,11.23,11.56,,,,,
569,09/17/24 10:00:00 PM,11.51,11.66,,,,,
570,09/17/24 10:15:00 PM,11.59,11.70,,,,,
571,09/17/24 10:30:00 PM,11.67,11.72,,,,,
572,09/17/24 10:45:00 PM,11.46,11.72,,,,,
573,09/17/24 11:00:00 PM,11.03,11.64,,,,,
574,09/17/24 11:15:00 PM,11.08,11.56,,,,,
575,09/17/24 11:30:00 PM,10.81,11.36,,,,,
576,09/17/24 11:45:00 PM,10.29,11.34,,,,,
577,09/18/24 12:00:00 AM,10.64,11.50,,,,,
578,09/18/24 12:15:00 AM,10.46,11.62,,,,,
579,09/18/24 12:30:00 AM,9.87,11.64,,,,,
580,09/18/24 12:45:00 AM,10.65,11.64,,,,,
581,09/18/24 01:00:00 AM,10.85,11.58,,,,,
582,09/18/24 01:15:00 AM,10.80,11.46,,,,,
583,09/18/24 01:30:00 AM,10.69,11.38,,,,,
584,09/18/24 01:45:00 AM,10.69,11.36,,,,,
585,09/18/24 02:00:00 AM,10.33,11.32,,,,,
586,09/18/24 02:15:00 AM,9.87,11.32,,,,,
587,09/18/24 02:30:00 AM,9.13,11.34,,,,,
588,09/18/24 02:45:00 AM,9.01,11.34,,,,,
589,09/18/24 03:00:00 AM,9.67,11.34,,,,,
590,09/18/24 03:15:00 AM,9.82,11.32,,,,,
591,09/18/24 03:30:00 AM,8.88,11.32,,,,,
592,09/18/24 03:45:00 AM,8.00,11.36,,,,,
593,09/18/24 04:00:00 AM,8.09,11.34,,,,,
594,09/18/24 04:15:00 AM,8.71,11.36,,,,,
595,09/18/24 04:30:00 AM,8.09,11.32,,,,,
596,09/18/24 04:45:00 AM,8.15,11.26,,,,,
597,09/18/24 05:00:00 AM,9.31,11.32,,,,,
598,09/18/24 05:15:00 AM,8.41,11.30,,,,,
599,09/18/24 05:30:00 AM,8.71,11.28,,,,,
600,09/18/24 05:45:00 AM,8.11,11.30,,,,,
601,09/18/24 06:00:00 AM,8.10,11.34,,,,,
602,09/18/24 06:15:00 AM,8.70,11.38,,,,,
603,09/18/24 06:30:00 AM,8.65,11.42,,,,,
604,09/18/24 06:45:00 AM,8.85,11.36,,,,,
605,09/18/24 07:00:00 AM,8.71,11.34,,,,,
606,09/18/24 07:15:00 AM,8.64,11.36,,,,,
607,09/18/24 07:30:00 AM,8.05,11.34,,,,,
608,09/18/24 07:45:00 AM,8.49,11.38,,,,,
609,09/18/24 08:00:00 AM,10.29,11.48,,,,,
610,09/18/24 08:15:00 AM,10.55,11.56,,,,,
611,09/18/24 08:30:00 AM,10.66,11.66,,,,,
612,09/18/24 08:45:00 AM,9.92,11.70,,,,,
613,09/18/24 09:00:00 AM,10.10,11.76,,,,,
614,09/18/24 09:15:00 AM,9.49,11.78,,,,,
615,09/18/24 09:30:00 AM,10.28,11.80,,,,,
616,09/18/24 09:45:00 AM,10.08,11.82,,,,,
617,09/18/24 10:00:00 AM,10.95,11.84,,,,,
618,09/18/24 10:15:00 AM,11.48,11.84,,,,,
619,09/18/24 10:30:00 AM,11.15,11.86,,,,,
620,09/18/24 10:45:00 AM,11.02,11.88,,,,,
621,09/18/24 11:00:00 AM,10.88,11.90,,,,,
622,09/18/24 11:15:00 AM,10.85,11.90,,,,,
623,09/18/24 11:30:00 AM,10.96,11.90,,,,,
624,09/18/24 11:45:00 AM,10.28,11.88,,,,,
625,09/18/24 12:00:00 PM,11.33,11.90,,,,,
626,09/18/24 12:15:00 PM,11.04,11.90,,,,,
627,09/18/24 12:30:00 PM,10.66,11.90,,,,,
628,09/18/24 12:45:00 PM,11.28,11.88,,,,,
629,09/18/24 01:00:00 PM,11.63,11.88,,,,,
630,09/18/24 01:15:00 PM,11.75,11.88,,,,,
631,09/18/24 01:30:00 PM,11.76,11.86,,,,,
632,09/18/24 01:45:00 PM,11.88,11.92,,,,,
633,09/18/24 02:00:00 PM,12.08,12.00,,,,,
634,09/18/24 02:15:00 PM,12.08,12.06,,,,,
635,09/18/24 02:30:00 PM,11.99,12.06,,,,,
636,09/18/24 02:45:00 PM,11.93,12.06,,,,,
637,09/18/24 03:00:00 PM,12.07,12.06,,,,,
638,09/18/24 03:15:00 PM,11.83,12.04,,,,,
639,09/18/24 03:30:00 PM,12.14,12.08,,,,,
640,09/18/24 03:45:00 PM,12.28,12.12,,,,,
641,09/18/24 04:00:00 PM,12.09,12.14,,,,,
642,09/18/24 04:15:00 PM,12.24,12.14,,,,,
643,09/18/24 04:30:00 PM,12.07,12.14,,,,,
644,09/18/24 04:45:00 PM,12.10,12.12,,,,,
645,09/18/24 05:00:00 PM,11.93,12.12,,,,,
646,09/18/24 05:15:00 PM,11.89,12.12,,,,,
647,09/18/24 05:30:00 PM,11.76,12.12,,,,,
648,09/18/24 05:45:00 PM,11.54,12.10,,,,,
649,09/18/24 06:00:00 PM,10.45,12.10,,,,,
650,09/18/24 06:15:00 PM,11.76,12.06,,,,,
651,09/18/24 06:30:00 PM,11.65,12.06,,,,,
652,09/18/24 06:45:00 PM,11.23,12.02,,,,,
653,09/18/24 07:00:00 PM,11.87,12.00,,,,,
654,09/18/24 07:15:00 PM,11.55,12.00,,,,,
655,09/18/24 07:30:00 PM,11.37,11.96,,,,,
656,09/18/24 07:45:00 PM,11.21,11.86,,,,,
657,09/18/24 08:00:00 PM,11.06,11.76,,,,,
658,09/18/24 08:15:00 PM,11.01,11.68,,,,,
659,09/18/24 08:30:00 PM,10.59,11.64,,,,,
660,09/18/24 08:45:00 PM,9.79,11.66,,,,,
661,09/18/24 09:00:00 PM,9.62,11.70,,,,,
662,09/18/24 09:15:00 PM,9.12,11.64,,,,,
663,09/18/24 09:30:00 PM,8.49,11.62,,,,,
664,09/18/24 09:45:00 PM,8.75,11.66,,,,,
665,09/18/24 10:00:00 PM,10.44,11.70,,,,,
666,09/18/24 10:15:00 PM,10.31,11.66,,,,,
667,09/18/24 10:30:00 PM,10.01,11.60,,,,,
668,09/18/24 10:45:00 PM,9.33,11.54,,,,,
669,09/18/24 11:00:00 PM,9.64,11.54,,,,,
670,09/18/24 11:15:00 PM,10.41,11.42,,,,,
671,09/18/24 11:30:00 PM,9.82,11.38,,,,,
672,09/18/24 11:45:00 PM,9.25,11.36,,,,,
673,09/19/24 12:00:00 AM,9.21,11.30,,,,,
674,09/19/24 12:15:00 AM,9.99,11.32,,,,,
675,09/19/24 12:30:00 AM,9.68,11.36,,,,,
676,09/19/24 12:45:00 AM,9.26,11.38,,,,,
677,09/19/24 01:00:00 AM,9.08,11.38,,,,,
678,09/19/24 01:15:00 AM,8.12,11.32,,,,,
679,09/19/24 01:30:00 AM,10.32,11.34,,,,,
680,09/19/24 01:45:00 AM,10.47,11.38,,,,,
681,09/19/24 02:00:00 AM,10.25,11.42,,,,,
682,09/19/24 02:15:00 AM,10.25,11.42,,,,,
683,09/19/24 02:30:00 AM,10.65,11.42,,,,,
684,09/19/24 02:45:00 AM,10.75,11.48,,,,,
685,09/19/24 03:00:00 AM,10.73,11.58,,,,,
686,09/19/24 03:15:00 AM,10.84,11.60,,,,,
687,09/19/24 03:30:00 AM,10.56,11.60,,,,,
688,09/19/24 03:45:00 AM,10.19,11.56,,,,,
689,09/19/24 04:00:00 AM,10.32,11.52,,,,,
690,09/19/24 04:15:00 AM,10.12,11.48,,,,,
691,09/19/24 04:30:00 AM,9.23,11.48,,,,,
692,09/19/24 04:45:00 AM,8.43,11.44,,,,,
693,09/19/24 05:00:00 AM,8.88,11.34,,,,,
694,09/19/24 05:15:00 AM,8.71,11.30,,,,,
695,09/19/24 05:30:00 AM,8.73,11.28,,,,,
696,09/19/24 05:45:00 AM,9.12,11.34,,,,,
697,09/19/24 06:00:00 AM,9.52,11.38,,,,,
698,09/19/24 06:15:00 AM,10.18,11.40,,,,,
699,09/19/24 06:30:00 AM,10.03,11.42,,,,,
700,09/19/24 06:45:00 AM,9.97,11.44,,,,,
701,09/19/24 07:00:00 AM,9.49,11.44,,,,,
702,09/19/24 07:15:00 AM,9.08,11.48,,,,,
703,09/19/24 07:30:00 AM,9.74,11.52,,,,,
704,09/19/24 07:45:00 AM,9.51,11.56,,,,,
705,09/19/24 08:00:00 AM,9.99,11.60,,,,,
706,09/19/24 08:15:00 AM,9.81,11.66,,,,,
707,09/19/24 08:30:00 AM,9.58,11.70,,,,,
708,09/19/24 08:45:00 AM,9.73,11.74,,,,,
709,09/19/24 09:00:00 AM,9.86,11.78,,,,,
710,09/19/24 09:15:00 AM,10.18,11.78,,,,,
711,09/19/24 09:30:00 AM,10.19,11.78,,,,,
712,09/19/24 09:45:00 AM,10.51,11.78,,,,,
713,09/19/24 10:00:00 AM,10.67,11.78,,,,,
714,09/19/24 10:15:00 AM,10.58,11.80,,,,,
715,09/19/24 10:30:00 AM,10.75,11.80,,,,,
716,09/19/24 10:45:00 AM,10.82,11.82,,,,,
717,09/19/24 11:00:00 AM,10.61,11.84,,,,,
718,09/19/24 11:15:00 AM,10.73,11.86,,,,,
719,09/19/24 11:30:00 AM,11.01,11.88,,,,,
720,09/19/24 11:45:00 AM,10.96,11.86,,,,,
721,09/19/24 12:00:00 PM,11.10,11.86,,,,,
722,09/19/24 12:15:00 PM,9.75,11.88,,,,,
723,09/19/24 12:30:00 PM,11.07,11.88,,,,,
724,09/19/24 12:45:00 PM,11.02,11.90,,,,,
725,09/19/24 01:00:00 PM,10.92,11.88,,,,,
726,09/19/24 01:15:00 PM,10.69,11.84,,,,,
727,09/19/24 01:30:00 PM,10.40,11.84,,,,,
728,09/19/24 01:45:00 PM,10.52,11.84,,,,,
729,09/19/24 02:00:00 PM,10.22,11.84,,,,,
730,09/19/24 02:15:00 PM,10.54,11.84,,,,,
731,09/19/24 02:30:00 PM,10.78,11.84,,,,,
732,09/19/24 02:45:00 PM,10.77,11.84,,,,,
733,09/19/24 03:00:00 PM,10.61,11.82,,,,,
734,09/19/24 03:15:00 PM,10.74,11.80,,,,,
735,09/19/24 03:30:00 PM,10.69,11.76,,,,,
736,09/19/24 03:45:00 PM,10.53,11.72,,,,,
737,09/19/24 04:00:00 PM,10.44,11.70,,,,,
738,09/19/24 04:15:00 PM,10.47,11.70,,,,,
739,09/19/24 04:30:00 PM,10.82,11.80,,,,,
740,09/19/24 04:45:00 PM,11.08,11.88,,,,,
741,09/19/24 05:00:00 PM,11.47,11.94,,,,,
742,09/19/24 05:15:00 PM,11.54,11.96,,,,,
743,09/19/24 05:30:00 PM,11.50,11.96,,,,,
744,09/19/24 05:45:00 PM,11.37,11.94,,,,,
745,09/19/24 06:00:00 PM,11.17,11.90,,,,,
746,09/19/24 06:15:00 PM,10.91,11.86,,,,,
747,09/19/24 06:30:00 PM,10.59,11.80,,,,,
748,09/19/24 06:45:00 PM,10.32,11.78,,,,,
749,09/19/24 07:00:00 PM,10.10,11.76,,,,,
750,09/19/24 07:15:00 PM,9.81,11.76,,,,,
751,09/19/24 07:30:00 PM,9.41,11.74,,,,,
752,09/19/24 07:45:00 PM,9.32,11.74,,,,,
753,09/19/24 08:00:00 PM,9.14,11.72,,,,,
754,09/19/24 08:15:00 PM,9.15,11.72,,,,,
755,09/19/24 08:30:00 PM,9.13,11.72,,,,,
756,09/19/24 08:45:00 PM,10.34,11.70,,,,,
757,09/19/24 09:00:00 PM,10.63,11.66,,,,,
758,09/19/24 09:15:00 PM,10.77,11.66,,,,,
759,09/19/24 09:30:00 PM,11.07,11.78,,,,,
760,09/19/24 09:45:00 PM,11.04,11.80,,,,,
761,09/19/24 10:00:00 PM,10.57,11.82,,,,,
762,09/19/24 10:15:00 PM,10.37,11.82,,,,,
763,09/19/24 10:30:00 PM,9.78,11.82,,,,,
764,09/19/24 10:45:00 PM,10.50,11.82,,,,,
765,09/19/24 11:00:00 PM,10.78,11.82,,,,,
766,09/19/24 11:15:00 PM,10.80,11.82,,,,,
767,09/19/24 11:30:00 PM,10.90,11.82,,,,,
768,09/19/24 11:45:00 PM,10.91,11.82,,,,,
769,09/20/24 12:00:00 AM,10.87,11.82,,,,,
770,09/20/24 12:15:00 AM,10.56,11.82,,,,,
771,09/20/24 12:30:00 AM,10.42,11.82,,,,,
772,09/20/24 12:45:00 AM,10.54,11.80,,,,,
773,09/20/24 01:00:00 AM,9.95,11.80,,,,,
774,09/20/24 01:15:00 AM,10.14,11.80,,,,,
775,09/20/24 01:30:00 AM,9.71,11.80,,,,,
776,09/20/24 01:45:00 AM,9.20,11.80,,,,,
777,09/20/24 02:00:00 AM,8.58,11.78,,,,,
778,09/20/24 02:15:00 AM,8.75,11.78,,,,,
779,09/20/24 02:30:00 AM,8.76,11.78,,,,,
780,09/20/24 02:45:00 AM,8.66,11.76,,,,,
781,09/20/24 03:00:00 AM,8.36,11.74,,,,,
782,09/20/24 03:15:00 AM,8.05,11.74,,,,,
783,09/20/24 03:30:00 AM,7.91,11.72,,,,,
784,09/20/24 03:45:00 AM,7.69,11.72,,,,,
785,09/20/24 04:00:00 AM,8.48,11.72,,,,,
786,09/20/24 04:15:00 AM,8.79,11.72,,,,,
787,09/20/24 04:30:00 AM,8.56,11.72,,,,,
788,09/20/24 04:45:00 AM,8.86,11.72,,,,,
789,09/20/24 05:00:00 AM,8.81,11.70,,,,,
790,09/20/24 05:15:00 AM,8.66,11.70,,,,,
791,09/20/24 05:30:00 AM,8.46,11.68,,,,,
792,09/20/24 05:45:00 AM,8.01,11.66,,,,,
793,09/20/24 06:00:00 AM,7.51,11.64,,,,,
794,09/20/24 06:15:00 AM,7.71,11.62,,,,,
795,09/20/24 06:30:00 AM,7.09,11.58,,,,,
796,09/20/24 06:45:00 AM,7.52,11.56,,,,,
797,09/20/24 07:00:00 AM,7.80,11.52,,,,,
798,09/20/24 07:15:00 AM,7.15,11.50,,,,,
799,09/20/24 07:30:00 AM,7.74,11.52,,,,,
800,09/20/24 07:45:00 AM,7.73,11.52,,,,,
801,09/20/24 08:00:00 AM,7.73,11.54,,,,,
802,09/20/24 08:15:00 AM,8.36,11.60,,,,,
803,09/20/24 08:30:00 AM,8.90,11.66,,,,,
804,09/20/24 08:45:00 AM,8.74,11.70,,,,,
805,09/20/24 09:00:00 AM,8.54,11.70,,,,,
806,09/20/24 09:15:00 AM,8.26,11.70,,,,,
807,09/20/24 09:30:00 AM,7.93,11.72,,,,,
808,09/20/24 09:45:00 AM,7.60,11.72,,,,,
809,09/20/24 10:00:00 AM,7.91,11.72,,,,,
810,09/20/24 10:15:00 AM,7.95,11.72,,,,,
811,09/20/24 10:30:00 AM,8.77,11.72,,,,,
812,09/20/24 10:45:00 AM,8.42,11.74,,,,,
813,09/20/24 11:00:00 AM,8.75,11.72,,,,,
814,09/20/24 11:15:00 AM,10.08,11.72,,,,,
815,09/20/24 11:30:00 AM,10.06,11.74,,,,,
816,09/20/24 11:45:00 AM,9.01,11.74,,,,,
817,09/20/24 12:00:00 PM,8.04,11.74,,,,,
818,09/20/24 12:15:00 PM,8.30,11.72,,,,,
819,09/20/24 12:30:00 PM,8.37,11.70,,,,,
820,09/20/24 12:45:00 PM,8.11,11.70,,,,,
821,09/20/24 01:00:00 PM,8.07,11.70,,,,,
822,09/20/24 01:15:00 PM,8.27,11.68,,,,,
823,09/20/24 01:30:00 PM,8.40,11.66,,,,,
824,09/20/24 01:45:00 PM,8.66,11.66,,,,,
825,09/20/24 02:00:00 PM,8.71,11.66,,,,,
826,09/20/24 02:15:00 PM,8.58,11.68,,,,,
827,09/20/24 02:30:00 PM,8.41,11.68,,,,,
828,09/20/24 02:45:00 PM,7.86,11.68,,,,,
829,09/20/24 03:00:00 PM,8.57,11.68,,,,,
830,09/20/24 03:15:00 PM,8.79,11.68,,,,,
831,09/20/24 03:30:00 PM,9.11,11.68,,,,,
832,09/20/24 03:45:00 PM,8.95,11.68,,,,,
833,09/20/24 04:00:00 PM,8.84,11.68,,,,,
834,09/20/24 04:15:00 PM,8.84,11.70,,,,,
835,09/20/24 04:30:00 PM,8.87,11.70,,,,,
836,09/20/24 04:45:00 PM,8.71,11.70,,,,,
837,09/20/24 05:00:00 PM,8.33,11.70,,,,,
838,09/20/24 05:15:00 PM,8.04,11.70,,,,,
839,09/20/24 05:30:00 PM,8.08,11.68,,,,,
840,09/20/24 05:45:00 PM,7.85,11.68,,,,,
841,09/20/24 06:00:00 PM,7.96,11.66,,,,,
842,09/20/24 06:15:00 PM,8.04,11.66,,,,,
843,09/20/24 06:30:00 PM,8.07,11.64,,,,,
844,09/20/24 06:45:00 PM,8.10,11.64,,,,,
845,09/20/24 07:00:00 PM,8.00,11.64,,,,,
846,09/20/24 07:15:00 PM,7.08,11.62,,,,,
847,09/20/24 07:30:00 PM,6.57,11.62,,,,,
848,09/20/24 07:45:00 PM,6.69,11.62,,,,,
849,09/20/24 08:00:00 PM,6.93,11.60,,,,,
850,09/20/24 08:15:00 PM,6.96,11.60,,,,,
851,09/20/24 08:30:00 PM,7.13,11.58,,,,,
852,09/20/24 08:45:00 PM,6.48,11.56,,,,,
853,09/20/24 09:00:00 PM,6.31,11.50,,,,,
854,09/20/24 09:15:00 PM,7.45,11.50,,,,,
855,09/20/24 09:30:00 PM,6.86,11.50,,,,,
856,09/20/24 09:45:00 PM,7.01,11.50,,,,,
857,09/20/24 10:00:00 PM,6.97,11.50,,,,,
858,09/20/24 10:15:00 PM,6.94,11.50,,,,,
859,09/20/24 10:30:00 PM,7.09,11.52,,,,,
860,09/20/24 10:45:00 PM,7.77,11.52,,,,,
861,09/20/24 11:00:00 PM,8.19,11.54,,,,,
862,09/20/24 11:15:00 PM,8.25,11.52,,,,,
863,09/20/24 11:30:00 PM,8.22,11.52,,,,,
864,09/20/24 11:45:00 PM,8.11,11.52,,,,,
865,09/21/24 12:00:00 AM,7.85,11.52,,,,,
866,09/21/24 12:15:00 AM,7.62,11.52,,,,,
867,09/21/24 12:30:00 AM,7.67,11.52,,,,,
868,09/21/24 12:45:00 AM,9.69,11.52,,,,,
869,09/21/24 01:00:00 AM,9.31,11.52,,,,,
870,09/21/24 01:15:00 AM,8.41,11.52,,,,,
871,09/21/24 01:30:00 AM,7.63,11.52,,,,,
872,09/21/24 01:45:00 AM,7.44,11.54,,,,,
873,09/21/24 02:00:00 AM,7.66,11.54,,,,,
874,09/21/24 02:15:00 AM,7.36,11.54,,,,,
875,09/21/24 02:30:00 AM,8.64,11.52,,,,,
876,09/21/24 02:45:00 AM,8.80,11.46,,,,,
877,09/21/24 03:00:00 AM,9.00,11.44,,,,,
878,09/21/24 03:15:00 AM,8.98,11.44,,,,,
879,09/21/24 03:30:00 AM,8.79,11.48,,,,,
880,09/21/24 03:45:00 AM,8.58,11.50,,,,,
881,09/21/24 04:00:00 AM,8.89,11.52,,,,,
882,09/21/24 04:15:00 AM,8.74,11.52,,,,,
883,09/21/24 04:30:00 AM,8.57,11.52,,,,,
884,09/21/24 04:45:00 AM,8.99,11.52,,,,,
885,09/21/24 05:00:00 AM,8.82,11.54,,,,,
886,09/21/24 05:15:00 AM,8.57,11.52,,,,,
887,09/21/24 05:30:00 AM,8.24,11.48,,,,,
888,09/21/24 05:45:00 AM,9.14,11.44,,,,,
889,09/21/24 06:00:00 AM,9.96,11.44,,,,,
890,09/21/24 06:15:00 AM,9.97,11.40,,,,,
891,09/21/24 06:30:00 AM,9.70,11.26,,,,,
892,09/21/24 06:45:00 AM,9.68,11.24,,,,,
893,09/21/24 07:00:00 AM,9.74,11.32,,,,,
894,09/21/24 07:15:00 AM,9.49,11.36,,,,,
895,09/21/24 07:30:00 AM,9.56,11.46,,,,,
896,09/21/24 07:45:00 AM,9.31,11.48,,,,,
897,09/21/24 08:00:00 AM,9.41,11.56,,,,,
898,09/21/24 08:15:00 AM,9.68,11.62,,,,,
899,09/21/24 08:30:00 AM,9.06,11.68,,,,,
900,09/21/24 08:45:00 AM,8.63,11.72,,,,,
901,09/21/24 09:00:00 AM,8.02,11.76,,,,,
902,09/21/24 09:15:00 AM,8.67,11.76,,,,,
903,09/21/24 09:30:00 AM,10.46,11.78,,,,,
904,09/21/24 09:45:00 AM,10.22,11.76,,,,,
905,09/21/24 10:00:00 AM,10.50,11.78,,,,,
906,09/21/24 10:15:00 AM,10.44,11.78,,,,,
907,09/21/24 10:30:00 AM,10.31,11.80,,,,,
908,09/21/24 10:45:00 AM,10.66,11.82,,,,,
909,09/21/24 11:00:00 AM,10.47,11.82,,,,,
910,09/21/24 11:15:00 AM,10.42,11.84,,,,,
911,09/21/24 11:30:00 AM,10.24,11.86,,,,,
